species_name,gbif_id,latitude,longitude,coordinate_uncertainty,elevation,date,year,month,day,dataset,institution,collector,country,state_province,locality,habitat,basis_of_record,occurrence_status,taxon_key,scientific_name,identification_qualifier
Cantharellus formosus,4949880524,47.572667,-122.807604,238.0,,2024-09-21T13:06:44,2024,9,21.0,iNaturalist research-grade observations,iNaturalist,Sean Sims,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4950161248,47.555931,-122.872284,29009.0,,2024-09-21T17:45:34,2024,9,21.0,iNaturalist research-grade observations,iNaturalist,digler,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4950093471,47.52862,-123.359852,54.0,,2024-09-20T15:01:12,2024,9,20.0,iNaturalist research-grade observations,iNaturalist,lizzybeast,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954327360,48.727287,-122.485012,689.0,,2024-09-22T13:28:34,2024,9,22.0,iNaturalist research-grade observations,iNaturalist,torenl,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4949942904,44.306632,-123.507116,1994.0,,2024-09-21T19:21,2024,9,21.0,iNaturalist research-grade observations,iNaturalist,Hendrik Herlyn,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954676766,47.322316,-122.137639,26871.0,,2024-09-22T17:04:38,2024,9,22.0,iNaturalist research-grade observations,iNaturalist,jjfeiler,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4950226988,46.469372,-122.114425,4.0,,2024-09-22T13:38:15,2024,9,22.0,iNaturalist research-grade observations,iNaturalist,Heather,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4950383902,43.871795,-124.126367,5701.0,,2024-09-22T12:25:56,2024,9,22.0,iNaturalist research-grade observations,iNaturalist,zoltshmack,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4949872852,46.826427,-123.105133,26935.0,,2024-09-22T13:55:36,2024,9,22.0,iNaturalist research-grade observations,iNaturalist,Sam Bowen,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4950256026,47.147399,-122.728675,189.0,,2024-09-22T19:01:07,2024,9,22.0,iNaturalist research-grade observations,iNaturalist,nonbinaryarbutus,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4950291691,47.433981,-121.906156,26839.0,,2024-09-22T14:50:35,2024,9,22.0,iNaturalist research-grade observations,iNaturalist,Justin Carder,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4949976194,44.041495,-122.96262,,,2024-09-23T21:11:25,2024,9,23.0,iNaturalist research-grade observations,iNaturalist,lindsaymarie33,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4949902565,45.424757,-122.152649,27158.0,,2024-09-20T18:18:34,2024,9,20.0,iNaturalist research-grade observations,iNaturalist,whataquandary,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4950052034,47.486982,-123.021736,26839.0,,2024-09-23T15:48:50,2024,9,23.0,iNaturalist research-grade observations,iNaturalist,Milli Vedder,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954538527,48.342589,-122.5676,,,2024-09-23T17:56:23,2024,9,23.0,iNaturalist research-grade observations,iNaturalist,Sharon Squazzo,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4949952849,47.336973,-122.776343,26871.0,,2024-09-22T13:07:29,2024,9,22.0,iNaturalist research-grade observations,iNaturalist,Kelsey,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4950025259,47.073068,-122.973995,3122.0,,2024-09-22T10:39:38,2024,9,22.0,iNaturalist research-grade observations,iNaturalist,Krystal Kyer,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4950109660,48.623138,-122.394447,4.0,,2024-09-24T15:31:22,2024,9,24.0,iNaturalist research-grade observations,iNaturalist,abigailschmitt,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952250946,44.140336,-124.120109,9.0,,2024-09-25T12:55:31,2024,9,25.0,iNaturalist research-grade observations,iNaturalist,Noland Martin,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954284110,47.028928,-123.002906,4.0,,2024-09-25T11:16:22,2024,9,25.0,iNaturalist research-grade observations,iNaturalist,Laura,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954735091,47.141254,-123.062706,26903.0,,2024-09-25T17:28:18,2024,9,25.0,iNaturalist research-grade observations,iNaturalist,Liam Hutcheson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954351330,48.027062,-121.891358,,,2024-09-25T13:27,2024,9,25.0,iNaturalist research-grade observations,iNaturalist,Jami Gramore,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952766094,47.067558,-122.978877,317.0,,2024-09-24T10:56:26,2024,9,24.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4953102802,47.067869,-122.978992,233.0,,2024-09-24T11:05:27,2024,9,24.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952817574,48.658504,-122.490143,295.0,,2024-09-24T16:34:20,2024,9,24.0,iNaturalist research-grade observations,iNaturalist,gritchie09,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4953002362,47.906254,-122.557989,,,2024-09-27T11:36:14,2024,9,27.0,iNaturalist research-grade observations,iNaturalist,deathpenaltyforlittering,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4953111982,48.865995,-122.403052,136380.0,,2024-09-17T19:12:11,2024,9,17.0,iNaturalist research-grade observations,iNaturalist,mushroomshindig,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4953116156,48.719278,-122.374313,4.0,,2024-09-27T11:54:42,2024,9,27.0,iNaturalist research-grade observations,iNaturalist,abigailschmitt,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952631224,48.655167,-122.782897,20.0,,2024-09-27T17:51:39,2024,9,27.0,iNaturalist research-grade observations,iNaturalist,natureissocool,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952810100,43.15778,-123.672765,173.0,,2024-09-24T16:56:14,2024,9,24.0,iNaturalist research-grade observations,iNaturalist,bwhit11,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952550658,46.746409,-121.613492,26967.0,,2024-09-27T18:15:51,2024,9,27.0,iNaturalist research-grade observations,iNaturalist,ceeren,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954486067,47.626069,-122.216437,26807.0,,2024-09-27T18:22:42,2024,9,27.0,iNaturalist research-grade observations,iNaturalist,Kendra Dedinsky (she/her),United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952550877,47.667851,-122.587086,26807.0,,2024-09-28T08:57:48,2024,9,28.0,iNaturalist research-grade observations,iNaturalist,Jen,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952984719,47.031121,-122.964854,370.0,,2024-09-28T10:44:30,2024,9,28.0,iNaturalist research-grade observations,iNaturalist,Stag Watson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952481688,47.02913,-122.964053,744.0,,2024-09-28T10:46:59,2024,9,28.0,iNaturalist research-grade observations,iNaturalist,Stag Watson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4953000775,44.530889,-123.54478,845.0,,2024-09-28T14:10:54,2024,9,28.0,iNaturalist research-grade observations,iNaturalist,stevenmelhorn,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952456852,47.857118,-122.161177,,,2024-09-26T17:52,2024,9,26.0,iNaturalist research-grade observations,iNaturalist,Jami Gramore,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952207951,47.576264,-122.753535,26839.0,,2024-09-26,2024,9,26.0,iNaturalist research-grade observations,iNaturalist,Sean Sims,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952551141,44.041495,-122.96262,,,2024-09-23T21:11:25,2024,9,23.0,iNaturalist research-grade observations,iNaturalist,lindsaymarie33,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952707185,47.828782,-124.159578,1002.0,,2024-09-08T14:44,2024,9,8.0,iNaturalist research-grade observations,iNaturalist,invasiveplanet,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952292388,47.688999,-122.997188,26807.0,,2024-09-28T11:23:59,2024,9,28.0,iNaturalist research-grade observations,iNaturalist,gwazala,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952218665,43.93617,-124.114433,21.0,,2024-09-29T11:41:06,2024,9,29.0,iNaturalist research-grade observations,iNaturalist,macaronisnail,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952838876,47.400712,-122.838118,223.0,,2024-09-29T16:21:21,2024,9,29.0,iNaturalist research-grade observations,iNaturalist,mushroomjake,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952501764,47.583675,-122.574318,26839.0,,2024-09-29T14:54:53,2024,9,29.0,iNaturalist research-grade observations,iNaturalist,PNW Frolic,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954305451,48.82567,-122.21599,2280.0,,2024-09-29T13:36:21,2024,9,29.0,iNaturalist research-grade observations,iNaturalist,Jonathan Curley,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954603947,47.316095,-122.565102,26871.0,,2024-09-15T16:06:06,2024,9,15.0,iNaturalist research-grade observations,iNaturalist,Rhianna Truex,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952440413,47.568044,-122.641743,2393.0,,2024-09-29T19:18,2024,9,29.0,iNaturalist research-grade observations,iNaturalist,Dominic Ebacher,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952871582,44.271356,-121.827103,27348.0,,2024-09-29T10:59:18,2024,9,29.0,iNaturalist research-grade observations,iNaturalist,growbadlands,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952235537,44.224766,-124.04765,27348.0,,2024-09-08T15:02:50,2024,9,8.0,iNaturalist research-grade observations,iNaturalist,"val, grace, and freckles",United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952741523,48.235008,-121.808458,,,2024-09-28T13:54,2024,9,28.0,iNaturalist research-grade observations,iNaturalist,sruffner,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4953126013,46.937945,-122.994413,9708.0,,2024-09-30T17:03:25,2024,9,30.0,iNaturalist research-grade observations,iNaturalist,firecraftnw,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952394934,48.07116,-121.589823,26743.0,,2024-09-29T16:19:55,2024,9,29.0,iNaturalist research-grade observations,iNaturalist,loreross,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952246307,46.894531,-123.116739,,,2024-09-30T12:23,2024,9,30.0,iNaturalist research-grade observations,iNaturalist,sruffner,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952457981,48.724475,-122.4815,10.0,,2024-09-26T13:09:21,2024,9,26.0,iNaturalist research-grade observations,iNaturalist,gennda,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952432538,43.745018,-124.066368,27443.0,,2024-09-27T17:03:31,2024,9,27.0,iNaturalist research-grade observations,iNaturalist,gnomie_87,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954441535,44.732266,-123.591745,27285.0,,2024-09-25T10:04,2024,9,25.0,iNaturalist research-grade observations,iNaturalist,Neon Naturalist,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952518259,46.758436,-122.030941,3855.0,,2024-09-29T11:53:02,2024,9,29.0,iNaturalist research-grade observations,iNaturalist,stiem30,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4974174716,47.619701,-122.562818,,,2024-09-02T11:28:38,2024,9,2.0,iNaturalist research-grade observations,iNaturalist,DeeF,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4973808180,47.523879,-122.614937,427.0,,2024-09-14T13:38,2024,9,14.0,iNaturalist research-grade observations,iNaturalist,missymushroom,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952409441,48.718995,-122.508631,549.0,,2024-10-01T12:11:28,2024,10,1.0,iNaturalist research-grade observations,iNaturalist,zaiagrace,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4953007342,47.42442,-121.694008,6.0,,2024-10-02T10:42:29,2024,10,2.0,iNaturalist research-grade observations,iNaturalist,jemiladwyer,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952215812,47.028656,-123.003083,26.0,,2024-10-03T13:25:51,2024,10,3.0,iNaturalist research-grade observations,iNaturalist,Laura,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952344199,47.07756,-122.982045,201.0,,2024-10-03T13:52:29,2024,10,3.0,iNaturalist research-grade observations,iNaturalist,spruce_almighty,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952519519,48.191819,-121.576586,,,2024-10-03T12:15,2024,10,3.0,iNaturalist research-grade observations,iNaturalist,sruffner,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954501275,48.64562,-122.835105,15.0,,2024-10-05T11:35:20,2024,10,5.0,iNaturalist research-grade observations,iNaturalist,brennanpost,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952522771,47.520828,-122.618208,554.0,,2024-10-05T15:06:15,2024,10,5.0,iNaturalist research-grade observations,iNaturalist,Sean Sims,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954706781,47.459568,-123.846106,234.0,,2024-10-04T17:29:35,2024,10,4.0,iNaturalist research-grade observations,iNaturalist,lyssakr,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4953009892,44.881022,-122.614444,,,2024-10-05T15:05:21,2024,10,5.0,iNaturalist research-grade observations,iNaturalist,Sarah Siefken,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952949895,46.710101,-122.966621,26967.0,,2024-10-06T16:28:28,2024,10,6.0,iNaturalist research-grade observations,iNaturalist,yossarianc,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954244299,47.379866,-121.526399,25946.0,,2024-10-04T10:32:36,2024,10,4.0,iNaturalist research-grade observations,iNaturalist,pupperoni,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952879505,47.070559,-122.979475,75.0,,2024-10-04T13:42:52,2024,10,4.0,iNaturalist research-grade observations,iNaturalist,l_thomas,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952628406,47.56499,-122.626977,6543.0,,2024-10-06T14:04:09,2024,10,6.0,iNaturalist research-grade observations,iNaturalist,Kelsie Donleycott,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4953095651,45.531547,-122.1323,20.0,,2024-10-05T13:26:05,2024,10,5.0,iNaturalist research-grade observations,iNaturalist,lelers,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952178617,48.045368,-121.52371,26743.0,,2024-10-06T11:10,2024,10,6.0,iNaturalist research-grade observations,iNaturalist,Eric Jain,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952374366,47.39057,-121.471675,,,2024-10-06T09:39:39,2024,10,6.0,iNaturalist research-grade observations,iNaturalist,veestertav,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4953136582,47.351587,-122.516184,47.0,,2024-10-08T12:46:25,2024,10,8.0,iNaturalist research-grade observations,iNaturalist,trishhoward2,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952315564,48.042404,-123.501865,14.0,,2024-10-06T13:31,2024,10,6.0,iNaturalist research-grade observations,iNaturalist,Brodie Springer,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952296613,48.041858,-123.5021,11.0,,2024-10-06T13:37,2024,10,6.0,iNaturalist research-grade observations,iNaturalist,Brodie Springer,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4952391508,48.03511,-123.498196,14.0,,2024-10-06T14:12,2024,10,6.0,iNaturalist research-grade observations,iNaturalist,Brodie Springer,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954525480,45.531785,-122.291218,3118.0,,2024-10-08T13:05:07,2024,10,8.0,iNaturalist research-grade observations,iNaturalist,Catherine Creech,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954759146,47.028789,-123.002883,16.0,,2024-10-06T14:51:25,2024,10,6.0,iNaturalist research-grade observations,iNaturalist,Laura,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954491478,47.137725,-122.932746,26903.0,,2024-10-08T19:31,2024,10,8.0,iNaturalist research-grade observations,iNaturalist,Deniz Wilson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954357673,47.248071,-122.047834,26871.0,,2024-10-09T09:35,2024,10,9.0,iNaturalist research-grade observations,iNaturalist,Peter Galando,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954368169,47.181778,-124.000137,26903.0,,2024-10-05T11:50:29,2024,10,5.0,iNaturalist research-grade observations,iNaturalist,brookeburnett17,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954630605,44.531315,-123.544215,1026.0,,2024-10-10T16:15:13,2024,10,10.0,iNaturalist research-grade observations,iNaturalist,stevenmelhorn,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954526310,44.869695,-122.637008,4752.0,,2024-10-10T18:14:38,2024,10,10.0,iNaturalist research-grade observations,iNaturalist,ballajl,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954446162,48.109952,-121.398349,26743.0,,2024-10-10T08:51,2024,10,10.0,iNaturalist research-grade observations,iNaturalist,Eric Jain,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954392772,44.570052,-124.193718,27317.0,,2024-10-06T14:15,2024,10,6.0,iNaturalist research-grade observations,iNaturalist,Ann Goddard,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954470832,44.502389,-123.554921,1879.0,,2024-10-11T14:11:57,2024,10,11.0,iNaturalist research-grade observations,iNaturalist,sir_earrl,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954732431,47.673086,-122.662713,26807.0,,2024-10-11T14:36:24,2024,10,11.0,iNaturalist research-grade observations,iNaturalist,angeliqueva,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954775620,47.039486,-122.897041,4142.0,,2024-10-11T15:55:27,2024,10,11.0,iNaturalist research-grade observations,iNaturalist,brody303,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954746325,44.306546,-123.499939,9.0,,2024-10-10T10:37:01,2024,10,10.0,iNaturalist research-grade observations,iNaturalist,Jim Scheppke,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954290596,47.006543,-122.887507,33.0,,2024-10-11T09:18:31,2024,10,11.0,iNaturalist research-grade observations,iNaturalist,Bryton Kenney,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954446304,46.915819,-122.914793,95.0,,2024-10-11T16:44:23,2024,10,11.0,iNaturalist research-grade observations,iNaturalist,Bryton Kenney,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954404667,48.110038,-121.904923,,,2024-10-09T15:35,2024,10,9.0,iNaturalist research-grade observations,iNaturalist,Jami Gramore,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954523208,44.547066,-124.074969,9460.0,,2024-10-06T13:11:19,2024,10,6.0,iNaturalist research-grade observations,iNaturalist,shellzncheeze,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954671566,45.505747,-122.094222,9024.0,,2024-10-12,2024,10,12.0,iNaturalist research-grade observations,iNaturalist,iggypoprocks,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954294451,48.661633,-122.486345,4.0,,2024-10-12T13:34:17,2024,10,12.0,iNaturalist research-grade observations,iNaturalist,oblio1953,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954677813,46.973316,-122.967407,26935.0,,2024-10-11T16:43:38,2024,10,11.0,iNaturalist research-grade observations,iNaturalist,Jacob Urpila,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954787136,47.560837,-122.846853,26839.0,,2024-10-12T10:42:12,2024,10,12.0,iNaturalist research-grade observations,iNaturalist,Sean Sims,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954737719,47.465829,-122.920918,26839.0,,2024-10-12T13:32:19,2024,10,12.0,iNaturalist research-grade observations,iNaturalist,Sean Sims,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954568133,47.993733,-122.290206,26775.0,,2024-10-12T13:53:05,2024,10,12.0,iNaturalist research-grade observations,iNaturalist,Kendra Dedinsky (she/her),United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954412874,47.308712,-122.003169,5098.0,,2024-10-05T11:01,2024,10,5.0,iNaturalist research-grade observations,iNaturalist,purplecloud1,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954391442,43.892056,-122.798728,1136.0,,2024-10-12T13:26:52,2024,10,12.0,iNaturalist research-grade observations,iNaturalist,pgraf07,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954264759,47.40542,-121.910667,5.0,,2024-10-12T12:17:52,2024,10,12.0,iNaturalist research-grade observations,iNaturalist,Remington Jackson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954539410,44.108991,-122.068618,27380.0,,2024-10-12T13:14:23,2024,10,12.0,iNaturalist research-grade observations,iNaturalist,Lizzy Cramer,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
Cantharellus formosus,4954539514,44.489474,-123.538644,39.0,,2024-10-13T15:15:52,2024,10,13.0,iNaturalist research-grade observations,iNaturalist,bleepblorp,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,5466954,Cantharellus formosus Corner,
